0.05 -0.26004968 0.00033867909
0.1 -0.26882612 0.00034973951
0.15 -0.27884235 0.00035496858
0.2 -0.28949818 0.00038839729
0.25 -0.29936367 0.00042127804
0.3 -0.31023899 0.00043894888
0.35 -0.31973552 0.0004931834
0.4 -0.33123939 0.00055109602
0.45 -0.34156077 0.00060901211
0.5 -0.35276399 0.00066203961
0.55 -0.36368265 0.00074698637
0.6 -0.37468558 0.00079003415
0.65 -0.38341754 0.00086069035
0.7 -0.39735448 0.00095387896
0.75 -0.40392811 0.0010346236
0.8 -0.41336597 0.0010481057
0.85 -0.42444003 0.0011797718
0.9 -0.43498733 0.0012568321
0.95 -0.44368732 0.0013077314
1 -0.45093079 0.0012759728
1.05 -0.46361104 0.0014176689
1.1 -0.47286122 0.0014699552
1.15 -0.47977873 0.0014767025
1.25 -0.49790743 0.0015908669
1.3 -0.5043084 0.001546899
1.35 -0.51211904 0.0015499256
1.4 -0.52470636 0.0016530663
1.45 -0.52627876 0.0016170406
1.5 -0.53509011 0.0016680078

