0.1 0.030489292
0.2 0.031676083
0.3 0.032642958
0.4 0.033332625
0.5 0.0336855
0.6 0.033642542
0.7 0.03314825
0.8 0.032154333
0.9 0.0306235
1 0.028532958
1.1 0.025877542
1.2 0.022671833
1.3 0.018950917
1.4 0.01476975
1.5 0.010201083
1.6 0.0053316667
1.7 0.00025753292
1.8 -0.0049213333
1.9 -0.0101065
2 -0.015206292

